100,0.8,1636,"14:04 20:53:41"
100,0.8,1588,"14:04 20:53:42"
100,0.8,1507,"14:04 20:55:55"
100,0.8,1514,"14:04 20:55:56"
100,0.8,1678,"14:04 20:58:15"
100,0.8,1682,"14:04 20:58:17"
100,0.8,1683,"14:04 21:00:40"
100,0.8,1683,"14:04 21:00:42"
100,0.8,1559,"14:04 21:03:02"
100,0.8,1547,"14:04 21:03:03"
150,0.8,4843,"14:04 21:13:18"
150,0.8,4844,"14:04 21:13:23"
150,0.8,4365,"14:04 21:23:01"
150,0.8,4362,"14:04 21:23:05"
150,0.8,4199,"14:04 21:32:01"
150,0.8,4209,"14:04 21:32:05"
150,0.8,4310,"14:04 21:41:38"
150,0.8,4377,"14:04 21:41:42"
150,0.8,4368,"14:04 21:51:21"
150,0.8,4435,"14:04 21:51:26"
200,0.8,9296,"14:04 22:17:13"
200,0.8,9169,"14:04 22:17:22"
200,0.8,8404,"14:04 22:42:21"
200,0.8,8451,"14:04 22:42:29"
200,0.8,8991,"14:04 23:08:18"
200,0.8,8984,"14:04 23:08:27"
200,0.8,9254,"14:04 23:34:47"
200,0.8,9161,"14:04 23:34:56"
200,0.8,8940,"15:04 00:01:23"
200,0.8,8977,"15:04 00:01:32"
